,,,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017
Region,Sub-region,Country,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate
Europe,Northern Europe,Lithuania,37,1.084,62,1.834,70,2.093,60,1.817,66,2.025,61,1.899,59,1.863,69,2.209,48,1.557,65,2.134,46,1.529,0,0,0,0,0,0,0,0
Europe,Southern Europe,Albania,,,,,,,13,0.424,13,0.428,10,0.333,5,0.168,9,0.305,2,0.068,2,0.069,5,0.172,2,0.069,8,0.277,4,0.139,2,0.069
Europe,Southern Europe,Andorra,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.266,0,0,,,,
Europe,Southern Europe,Bosnia and Herzegovina,,,,,7,0.186,9,0.239,5,0.133,8,0.213,6,0.161,1,0.027,1,0.027,2,0.055,5,0.141,3,0.086,0,0,1,0.03,0,0
Europe,Southern Europe,Croatia,,,14,0.319,20,0.457,7,0.16,14,0.321,16,0.368,12,0.276,13,0.3,6,0.139,6,0.14,1,0.023,1,0.023,0,0,1,0.024,0,0
Europe,Southern Europe,Greece,,,24,0.214,25,0.223,28,0.25,30,0.27,30,0.272,16,0.146,173,1.589,158,1.459,139,1.289,95,0.884,58,0.542,89,0.835,61,0.575,78,0.738
Europe,Southern Europe,Holy See,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Europe,Southern Europe,Italy,132,0.229,154,0.266,368,0.631,278,0.475,364,0.62,325,0.552,349,0.59,351,0.592,356,0.597,341,0.569,325,0.54,297,0.492,287,0.474,197,0.325,198,0.326
Europe,Southern Europe,Malta,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Europe,Southern Europe,Montenegro,,,,,,,4,0.647,2,0.323,3,0.483,3,0.482,2,0.321,3,0.48,0,0,1,0.16,0,0,0,0,2,0.319,0,0
Europe,Southern Europe,North Macedonia,,,,,24,1.165,24,1.163,30,1.453,14,0.677,16,0.773,17,0.821,14,0.676,19,0.916,18,0.867,8,0.385,11,0.529,10,0.481,7,0.336
Europe,Southern Europe,Portugal,,,446,4.259,438,4.168,556,5.274,443,4.19,492,4.644,539,5.083,501,4.728,507,4.797,419,3.981,432,4.125,376,3.609,369,3.559,296,2.867,292,2.838
Europe,Southern Europe,Serbia,,,,,26,0.283,23,0.251,19,0.209,16,0.177,24,0.266,20,0.222,9,0.1,11,0.123,9,0.101,12,0.135,14,0.158,8,0.09,12,0.136
Europe,Southern Europe,Slovenia,8,0.402,1,0.05,3,0.15,6,0.3,9,0.447,7,0.346,2,0.098,4,0.196,2,0.098,4,0.194,4,0.194,5,0.242,3,0.145,3,0.145,1,0.048
Europe,Southern Europe,Spain,,,,,208,0.473,223,0.499,216,0.475,237,0.514,171,0.367,127,0.271,111,0.236,118,0.251,121,0.258,99,0.212,93,0.199,94,0.202,69,0.148
Europe,Western Europe,Austria,,,3,0.037,5,0.061,4,0.048,5,0.06,11,0.132,5,0.06,9,0.107,5,0.059,11,0.129,4,0.047,1,0.012,3,0.035,2,0.023,,
Europe,Western Europe,Belgium,"1,003",9.627,"1,066",10.172,919,8.713,915,8.617,958,8.955,"1,013",9.398,"1,080",9.945,"1,122",10.257,"1,194",10.841,"1,185",10.69,"1,163",10.427,"1,151",10.258,"1,171",10.374,"1,201",10.578,"1,170",10.245
Europe,Western Europe,France,"2,031",3.371,"2,143",3.531,"2,012",3.292,"2,288",3.72,"2,109",3.409,"2,074",3.334,"2,085",3.334,"2,092",3.327,"2,234",3.534,"2,117",3.331,"2,266",3.546,"2,956",4.605,"3,818",5.924,"3,818",5.904,,
Europe,Western Europe,Germany,,,"1,830",2.241,"1,727",2.116,"1,596",1.959,"1,825",2.245,"1,857",2.291,"5,126",6.336,"4,897",6.059,"4,922",6.087,"5,183",6.401,"4,929",6.072,"4,988",6.124,"4,763",5.824,"4,756",5.786,"4,625",5.595
Europe,Western Europe,Liechtenstein,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Europe,Western Europe,Luxembourg,,,,,,,17,3.648,36,7.579,33,6.804,40,8.048,27,5.315,47,9.056,57,10.734,48,8.84,52,9.369,53,9.347,50,8.636,46,7.77
Europe,Western Europe,Monaco,,,,,0,0,2,5.882,,,,,,,,,,,,,,,0,0,1,2.632,1,2.632,,
Europe,Western Europe,Netherlands,,,,,910,5.56,850,5.17,780,4.725,760,4.587,625,3.759,645,3.866,560,3.346,585,3.484,524,3.111,414,2.451,435,2.568,393,2.314,352,2.068
Europe,Western Europe,Switzerland,263,3.619,267,3.646,245,3.317,274,3.674,269,3.569,309,4.054,359,4.654,0,0,4,0.051,5,0.062,3,0.037,1,0.012,4,0.048,3,0.036,3,0.035
Oceania,Australia and New Zealand,Australia,,,,,,,,,,,,,,,611,2.758,676,2.999,638,2.786,594,2.554,550,2.331,532,2.223,537,2.213,482,1.961
Oceania,Australia and New Zealand,New Zealand,,,,,289,6.989,351,8.385,338,7.985,342,7.994,302,6.986,229,5.24,278,6.291,235,5.26,198,4.382,235,5.144,337,7.302,392,8.414,377,8.018
